475,9,1978,2
476,10,1978,2
477,11,1978,2
478,12,1978,2
479,13,1978,2
480,14,1978,2
481,15,1978,2
482,16,1978,2
483,17,1978,2
484,18,1978,2
485,19,1978,2
486,20,1978,2
487,21,1978,2
488,22,1978,2
489,23,1978,2
490,24,1978,2
491,25,1978,2
492,26,1978,2
493,27,1978,2
494,28,1978,2
495,29,1978,2
496,30,1978,2
497,31,1978,2
498,32,1978,2
499,33,1978,2
500,34,1978,2
501,35,1978,2
502,36,1978,2
503,37,1978,2
504,38,1978,2
505,1,1979,1
506,2,1979,1
507,3,1979,1
508,4,1979,1
509,5,1979,1
510,6,1979,1
511,7,1979,1
512,8,1979,1
513,9,1979,1
514,10,1979,1
515,11,1979,1
516,12,1979,1
517,13,1979,1
518,14,1979,1
519,15,1979,1
520,16,1979,1
521,17,1979,1
522,18,1979,1
523,19,1979,1
524,20,1979,1
525,21,1979,1
526,22,1979,1
527,23,1979,1
528,24,1979,1
529,25,1979,1
530,26,1979,1
531,27,1979,1
532,28,1979,1
533,29,1979,1
534,30,1979,1
535,31,1979,1
536,32,1979,1
537,33,1979,1
538,34,1979,1
539,1,1979,2
540,2,1979,2
541,3,1979,2
542,4,1979,2
543,5,1979,2
544,6,1979,2
545,7,1979,2
546,8,1979,2
547,9,1979,2
548,10,1979,2
549,11,1979,2
550,12,1979,2
551,13,1979,2
552,14,1979,2
553,15,1979,2
554,16,1979,2
555,17,1979,2
556,18,1979,2
557,19,1979,2
558,20,1979,2
559,21,1979,2
560,22,1979,2
561,23,1979,2
562,24,1979,2
563,25,1979,2
564,26,1979,2
565,27,1979,2
566,28,1979,2
567,29,1979,2
568,30,1979,2
569,31,1979,2
570,32,1979,2
571,33,1979,2
572,34,1979,2
573,35,1979,2
574,36,1979,2
575,37,1979,2
576,38,1979,2
577,1,1980,1
578,2,1980,1
579,3,1980,1
580,4,1980,1
581,5,1980,1
582,6,1980,1
583,7,1980,1
584,8,1980,1
585,9,1980,1
586,10,1980,1
587,11,1980,1
588,12,1980,1
589,13,1980,1
590,14,1980,1
591,15,1980,1
592,16,1980,1
593,17,1980,1
594,18,1980,1
595,19,1980,1
596,20,1980,1
597,21,1980,1
598,22,1980,1
599,23,1980,1
600,24,1980,1
601,25,1980,1
602,26,1980,1
603,27,1980,1
604,28,1980,1
605,29,1980,1
606,30,1980,1
607,31,1980,1
608,32,1980,1
609,33,1980,1
610,34,1980,1
611,1,1980,2
612,2,1980,2
613,3,1980,2
614,4,1980,2
615,5,1980,2
616,6,1980,2
617,7,1980,2
618,8,1980,2
619,9,1980,2
620,10,1980,2
621,11,1980,2
622,12,1980,2
623,13,1980,2
624,14,1980,2
625,15,1980,2
626,16,1980,2
627,17,1980,2
628,18,1980,2
629,19,1980,2
630,20,1980,2
631,21,1980,2
632,22,1980,2
633,23,1980,2
634,24,1980,2
635,25,1980,2
636,26,1980,2
637,27,1980,2
638,28,1980,2
639,29,1980,2
640,30,1980,2
641,31,1980,2
642,32,1980,2
643,33,1980,2
644,34,1980,2
645,35,1980,2
646,36,1980,2
647,37,1980,2
648,38,1980,2
649,1,1981,1
650,2,1981,1
651,3,1981,1
652,4,1981,1
653,5,1981,1
654,6,1981,1
655,7,1981,1
656,8,1981,1
657,9,1981,1
658,10,1981,1
659,11,1981,1
660,12,1981,1
661,13,1981,1
662,14,1981,1
663,15,1981,1
664,16,1981,1
665,17,1981,1
666,18,1981,1
667,19,1981,1
668,20,1981,1
669,21,1981,1
670,22,1981,1
671,23,1981,1
672,24,1981,1
673,25,1981,1
674,26,1981,1
675,27,1981,1
676,28,1981,1
